Customer_placed_order_datetime,Placed_order_with_restaurant_datetime,Driver_at_restaurant_datetime,Delivered_to_consumer_datetime,Driver_ID,Restaurant_ID,Consumer_ID,Is_New,Delivery_Region,Is_ASAP,Order_total,Amount_of_discount,Amount_of_tip,Refunded_amount
23 23:49:45,24 00:06:37,24 00:41:42,24 01:00:22,168,313,81869,FALSE,San Jose,FALSE,66.52,0,3.33,0
05 00:22:13,05 00:30:20,05 00:33:59,05 00:49:55,329,194,81889,TRUE,San Jose,TRUE,42.98,6,3.4,0
05 00:36:21,05 01:14:26,,05 01:43:04,102,90,81903,TRUE,Mountain View,TRUE,26.93,6,5,0
20 16:48:56,20 19:43:36,20 20:10:31,20 20:28:21,297,266,81903,FALSE,Mountain View,FALSE,33.68,0,3.81,0
18 01:40:47,18 01:41:24,18 01:50:01,18 02:13:17,195,20,81904,TRUE,Palo Alto,TRUE,15.73,0,0.44,0
05 00:34:31,05 00:39:00,05 00:54:59,05 01:22:39,115,27,81904,FALSE,Palo Alto,TRUE,39.06,6,1.52,0
05 00:34:59,05 00:39:03,,05 01:04:34,125,96,81929,TRUE,Palo Alto,TRUE,27.75,6,1,0
05 00:54:17,05 01:01:45,05 01:04:29,05 01:39:14,259,27,81954,TRUE,Palo Alto,TRUE,32.05,6,2.39,0
19 00:31:22,19 01:02:07,19 01:30:31,19 01:53:41,249,178,81969,FALSE,San Jose,FALSE,43.52,0,0,0
05 00:52:09,05 01:10:44,05 01:17:05,05 01:49:54,174,256,81969,FALSE,San Jose,TRUE,50.59,6,2.53,0
27 02:52:21,27 02:59:13,27 03:04:14,27 03:52:02,422,256,81969,FALSE,San Jose,TRUE,35.85,0,1.79,0
07 23:57:18,08 00:02:13,,08 01:31:13,257,272,81969,FALSE,San Jose,TRUE,17.39,0,2.61,0
26 00:42:33,26 00:57:16,,26 02:01:47,303,169,81975,FALSE,San Jose,TRUE,42.59,0,5.04,0
12 01:08:38,12 01:09:48,12 01:40:02,12 02:04:57,36,186,81975,TRUE,San Jose,TRUE,42.92,0,5.09,0
05 01:04:32,05 01:20:48,,05 01:58:05,352,276,81975,FALSE,San Jose,TRUE,39.19,6,4.56,0
05 01:17:56,05 01:42:09,05 01:59:56,05 02:05:35,207,215,81978,TRUE,Mountain View,TRUE,68.42,6,2.87,0
05 00:54:31,05 01:25:12,05 02:08:12,05 02:24:07,173,194,81981,FALSE,San Jose,FALSE,69.62,6,2.92,0
05 01:00:10,05 01:23:22,05 01:23:56,05 01:45:23,220,194,81985,FALSE,San Jose,TRUE,43.79,6,5.21,0
22 00:44:43,22 00:49:03,22 01:02:38,22 01:14:33,374,194,81985,FALSE,San Jose,TRUE,48.41,0,3.9,0
27 00:30:04,27 00:30:39,,27 01:22:47,117,41,81999,FALSE,Mountain View,TRUE,97.19,0,12.57,0
26 00:30:09,26 00:32:26,,26 01:43:43,155,76,81999,FALSE,Mountain View,TRUE,75.33,0,6.37,0
05 01:27:13,05 01:31:51,05 01:45:04,05 02:08:57,302,115,81999,FALSE,Mountain View,TRUE,63.91,6,7.98,0
12 00:41:49,12 00:50:56,12 01:22:12,12 01:35:39,165,115,81999,FALSE,Mountain View,FALSE,66.57,0,5.57,0
05 01:29:11,05 01:45:43,05 01:58:54,05 02:19:30,327,48,82005,FALSE,Palo Alto,TRUE,52.06,6,4,0
05 01:03:43,05 01:07:02,05 01:17:43,05 01:39:45,150,96,82010,TRUE,Palo Alto,TRUE,59.72,6,2.47,0
05 01:25:14,05 01:31:20,05 01:55:28,05 02:14:03,290,284,82061,FALSE,San Jose,TRUE,61.48,6,7.63,0
09 01:47:49,09 01:50:56,09 02:01:58,09 02:31:00,268,271,82073,FALSE,San Jose,TRUE,49.44,0,5.97,0
12 23:57:12,13 00:11:27,,13 01:03:32,243,276,82073,TRUE,San Jose,TRUE,34.18,0,5,0
05 01:31:04,05 01:44:36,05 01:59:16,05 02:25:10,174,304,82073,TRUE,San Jose,TRUE,40.77,6,4.78,0
12 01:12:55,12 01:43:54,12 02:04:34,12 03:00:56,109,304,82073,FALSE,San Jose,TRUE,59.19,0,7.32,0
26 02:04:21,26 02:44:22,26 02:59:34,26 03:14:02,419,304,82073,FALSE,San Jose,TRUE,61.43,0,7.62,0
05 01:21:54,05 01:23:08,05 01:32:05,05 01:54:54,315,12,82074,FALSE,Palo Alto,TRUE,35.85,6,2.74,0
05 01:28:23,05 01:36:30,05 01:45:16,05 02:03:42,315,12,82077,FALSE,Palo Alto,TRUE,41.18,6,0,0
17 01:51:49,17 02:04:30,17 02:09:38,17 02:26:30,380,12,82077,FALSE,Palo Alto,TRUE,32.05,0,2.39,0
26 02:46:40,26 03:31:16,,26 04:03:58,314,12,82077,FALSE,Palo Alto,TRUE,32.05,0,2.39,0
21 00:22:13,21 00:41:31,21 00:46:22,21 01:12:38,193,94,82077,TRUE,Palo Alto,TRUE,46.24,0,3.7,0
27 02:43:39,27 02:48:05,,27 03:11:39,156,258,82077,FALSE,Palo Alto,TRUE,37.92,0,1.46,0
18 02:31:17,18 03:21:28,,18 03:58:56,182,160,82078,TRUE,San Jose,FALSE,20.63,0,3,0
05 01:27:44,05 01:33:17,05 01:58:57,05 02:26:27,220,190,82078,FALSE,San Jose,TRUE,20.03,6,3,0
28 04:54:39,28 04:56:10,28 05:04:32,28 05:20:33,118,190,82078,FALSE,San Jose,TRUE,22.31,0,3,0
05 01:31:20,05 01:37:14,,05 02:35:15,287,87,82085,FALSE,Mountain View,TRUE,41.78,6,3.29,0
05 19:45:13,05 19:45:53,05 20:28:57,05 20:39:34,337,88,82085,FALSE,Mountain View,TRUE,22.83,0,4,0
13 02:53:02,13 02:56:02,13 03:05:33,13 03:29:35,102,221,82085,FALSE,Mountain View,TRUE,35.25,0,3,0
15 02:18:26,15 02:23:22,15 02:34:20,15 02:47:38,279,221,82085,TRUE,Mountain View,TRUE,30.9,0,4,0
05 01:34:10,05 01:42:36,,05 02:32:59,352,169,82107,TRUE,San Jose,TRUE,35.8,6,1.37,0
05 02:59:01,05 03:02:41,05 03:04:41,05 03:24:55,222,72,82114,FALSE,Palo Alto,TRUE,50.58,6,4.09,0
19 02:12:37,19 02:17:48,19 02:43:30,19 03:10:54,245,76,82114,FALSE,Palo Alto,TRUE,56.84,0,4.67,0
17 23:29:32,17 23:31:12,17 23:56:29,18 00:22:57,249,175,82132,FALSE,San Jose,FALSE,69.46,0,8.75,0
29 02:04:54,29 02:29:18,29 02:50:32,29 03:10:20,407,178,82132,FALSE,San Jose,TRUE,29.93,0,3.3,0
05 01:39:05,05 02:04:51,05 02:15:22,05 02:27:18,351,194,82132,TRUE,San Jose,TRUE,36.18,6,4.16,0
26 00:30:16,26 00:50:21,,26 01:25:15,168,194,82132,FALSE,San Jose,TRUE,51.68,0,6.3,0
05 01:59:49,05 02:32:10,05 03:03:27,05 03:20:10,228,321,82176,TRUE,San Jose,TRUE,37.01,6,1.85,0
05 02:09:38,05 02:44:13,05 02:48:04,05 03:21:41,352,303,82187,FALSE,San Jose,TRUE,62.68,6,0,0
13 03:32:06,13 03:35:23,13 03:47:44,13 04:22:01,118,329,82187,FALSE,San Jose,TRUE,47.22,0,0,0
23 20:51:20,23 20:57:05,23 21:09:45,23 21:32:10,334,371,82187,FALSE,San Jose,TRUE,57.78,0,0,0
12 22:04:51,12 23:31:39,12 23:59:06,13 00:43:15,336,127,82205,FALSE,San Jose,FALSE,50.48,6,0,0
06 01:07:33,06 01:22:33,06 01:36:14,06 01:48:27,125,114,82211,FALSE,Palo Alto,TRUE,41.24,6,3.24,0
05 02:14:28,05 02:48:05,,05 04:28:56,264,194,82237,FALSE,San Jose,TRUE,60.92,6,10,0
27 01:07:26,27 01:08:34,,27 02:01:05,380,352,82237,FALSE,San Jose,TRUE,51.24,0,10,0
05 02:22:38,05 02:24:18,05 02:40:19,05 03:06:23,290,272,82241,FALSE,San Jose,TRUE,24.53,6,0.85,0
26 04:34:45,26 04:36:17,,26 05:28:23,177,274,82257,FALSE,San Jose,TRUE,50.58,0,2.53,0
05 02:35:59,05 02:55:02,05 03:13:41,05 03:55:25,228,283,82257,FALSE,San Jose,TRUE,86.01,6,4.3,0
11 02:54:22,11 03:11:46,11 03:20:07,11 03:48:17,351,303,82257,FALSE,San Jose,TRUE,28.89,0,1.44,0
24 03:52:17,24 03:52:51,24 04:18:54,24 04:32:31,218,303,82257,FALSE,San Jose,TRUE,48.46,0,2.42,0
19 02:51:33,19 02:53:24,19 03:11:05,19 03:38:14,249,334,82257,FALSE,San Jose,TRUE,37.48,0,1.87,0
13 03:33:12,13 03:38:06,13 03:46:36,13 04:22:51,336,337,82257,TRUE,San Jose,TRUE,88.32,0,4.42,0
05 02:26:04,05 02:43:19,05 02:52:45,05 02:57:52,329,194,82270,TRUE,San Jose,TRUE,34.27,6,2.6,0
05 02:35:32,05 02:50:17,,05 03:50:22,182,194,82303,TRUE,San Jose,TRUE,34.27,6,3.9,0
06 02:21:09,06 02:43:59,,06 03:06:56,317,194,82303,FALSE,San Jose,TRUE,40.8,0,4.8,0
17 00:49:27,17 00:53:41,17 00:58:38,17 01:18:26,357,194,82303,FALSE,San Jose,TRUE,40.8,0,4.8,0
05 02:32:16,05 02:49:49,05 03:04:10,05 03:44:52,182,194,82304,FALSE,San Jose,TRUE,46.24,6,3.7,0
17 02:46:06,17 02:50:19,17 03:22:49,17 03:35:24,317,195,82304,FALSE,San Jose,TRUE,40.58,0,3.18,0
05 02:45:52,05 02:59:16,,05 04:18:14,160,127,82316,FALSE,San Jose,TRUE,68.53,6,8.62,7.61
27 01:25:05,27 01:31:27,,27 02:17:23,73,127,82316,FALSE,San Jose,TRUE,66.95,0,3.35,0
07 01:39:36,07 01:41:44,07 02:26:06,07 02:55:00,303,128,82316,FALSE,San Jose,TRUE,58.2,0,2.91,0
20 01:27:31,20 01:36:29,20 01:49:27,20 02:08:53,56,99,82333,FALSE,Palo Alto,TRUE,51.68,0,2.58,0
05 02:50:49,05 03:12:28,05 03:31:03,05 03:57:40,222,249,82333,TRUE,Palo Alto,TRUE,39.44,6,1.97,0
05 02:54:38,05 03:14:04,05 03:34:48,05 03:42:54,147,3,82342,TRUE,Palo Alto,TRUE,47.33,6,1.9,0
05 02:53:47,05 03:14:52,05 03:22:39,05 03:36:19,304,194,82344,FALSE,San Jose,TRUE,27.21,6,2.92,0
05 02:59:45,05 03:17:44,05 03:52:37,05 04:15:16,329,201,82354,FALSE,San Jose,TRUE,25.97,6,3,0
14 01:23:54,14 01:26:53,14 01:36:10,14 01:53:26,334,201,82354,FALSE,San Jose,TRUE,15.02,0,2,0
05 03:07:05,05 03:11:38,,05 04:05:42,340,6,82364,TRUE,Palo Alto,TRUE,30.36,6,1.12,0
05 03:26:37,05 03:29:43,05 03:39:25,05 03:58:13,196,39,82410,TRUE,Mountain View,TRUE,40.69,6,1.59,0
13 00:50:02,13 01:10:01,,13 01:45:53,117,44,82410,FALSE,Mountain View,TRUE,25.47,0,2.68,0
22 00:33:44,22 00:38:12,22 00:46:18,22 01:12:25,283,44,82410,FALSE,Mountain View,TRUE,31.5,0,3.51,0
14 00:52:13,14 01:05:49,14 01:21:36,14 01:39:21,255,76,82410,FALSE,Mountain View,TRUE,54.61,0,6.7,0
05 03:26:59,05 03:32:03,05 03:52:02,05 04:26:02,287,30,82428,FALSE,Mountain View,TRUE,29.93,6,3.3,0
26 03:13:22,26 03:24:11,,26 04:00:48,49,370,82428,FALSE,Mountain View,TRUE,31.45,0,1.57,0
05 04:03:30,05 04:04:49,05 04:12:10,05 04:30:30,34,6,82444,TRUE,Palo Alto,TRUE,28.24,6,3.06,0
06 02:34:01,06 03:01:20,06 03:13:01,06 03:34:16,343,304,82459,TRUE,San Jose,TRUE,25.57,6,2.56,0
13 03:07:41,13 03:10:23,13 03:33:02,13 03:49:31,43,68,82481,TRUE,Palo Alto,TRUE,22.26,0,1.49,0
06 01:00:19,06 02:06:27,06 02:18:47,06 02:37:34,87,233,82481,FALSE,Palo Alto,FALSE,20.61,6,1.03,0
23 02:39:17,23 02:42:15,,23 03:35:10,356,233,82481,TRUE,Palo Alto,TRUE,30.91,0,2.28,0
25 02:00:59,25 02:05:07,25 02:11:25,25 02:36:13,372,233,82481,FALSE,Palo Alto,TRUE,17.94,0,1.79,0
05 04:33:46,05 04:36:06,05 04:53:50,05 05:09:40,336,313,82498,FALSE,San Jose,TRUE,36.94,6,4.26,0
28 01:14:15,28 01:14:59,28 01:28:55,28 01:50:19,419,313,82498,FALSE,San Jose,TRUE,32.59,0,2.44,0
27 18:30:26,27 18:31:37,,27 19:17:00,36,278,82505,FALSE,San Jose,TRUE,85.24,0,4.26,0
27 00:03:46,27 00:06:54,,27 01:06:18,167,300,82505,FALSE,San Jose,TRUE,66.27,6,6.63,0
12 03:07:40,12 03:11:24,,12 04:02:24,182,55,82512,FALSE,Mountain View,TRUE,35.8,0,2.74,0
28 02:11:21,28 02:15:48,28 02:19:10,28 02:33:37,170,55,82512,TRUE,Mountain View,TRUE,32.05,0,2.39,0
05 04:23:59,05 04:25:14,05 04:35:59,05 05:04:30,155,239,82512,FALSE,Mountain View,TRUE,39.01,6,3.03,0
15 00:16:36,15 00:28:00,15 00:35:35,15 01:10:04,144,233,82526,FALSE,Palo Alto,FALSE,47.86,6,7.18,0
28 03:32:05,28 03:39:55,28 04:15:16,28 04:32:11,195,81,82591,FALSE,Palo Alto,TRUE,129.34,0,10.76,0
27 20:56:49,27 21:01:52,,27 22:03:42,84,97,82591,FALSE,Palo Alto,TRUE,62.33,0,3.12,0
14 19:26:41,14 19:39:54,14 19:51:22,14 20:15:33,370,207,82591,FALSE,Palo Alto,TRUE,82.78,6,7.06,0
08 20:11:18,08 20:11:38,,08 20:46:56,48,15,82833,FALSE,Palo Alto,TRUE,28.13,0,1.01,0
05 18:13:10,05 18:13:40,05 18:21:35,05 18:45:48,163,47,82833,FALSE,Palo Alto,TRUE,49.45,6,1.99,0
10 18:53:16,10 18:55:01,10 19:12:42,10 19:28:18,34,106,82833,FALSE,Palo Alto,TRUE,47.86,0,2.39,0
05 16:39:39,05 17:37:32,05 18:04:42,05 18:31:51,177,58,82852,FALSE,Mountain View,FALSE,35.36,6,1.35,0
05 16:45:05,09 17:44:25,09 18:08:30,09 18:24:51,200,6,82876,FALSE,Palo Alto,FALSE,87.35,6,11.22,0
05 17:35:18,05 17:54:19,05 18:27:25,05 18:40:29,328,8,82940,FALSE,Palo Alto,FALSE,16.33,6,0.82,0
05 18:22:06,05 18:31:13,05 18:39:13,05 18:55:50,344,2,82983,FALSE,Palo Alto,TRUE,15.24,6,5,0
13 19:09:24,13 19:30:32,13 19:40:34,13 19:57:33,200,91,82994,TRUE,Palo Alto,FALSE,55.92,0,4.59,0
13 02:25:54,13 02:48:01,13 02:55:18,13 03:23:47,43,213,82994,FALSE,Palo Alto,TRUE,51.24,0,4.15,0
05 18:52:17,05 18:55:00,05 19:02:47,05 19:24:17,314,324,82994,FALSE,Palo Alto,TRUE,94.96,6,10,0
20 17:34:46,20 17:42:22,20 18:21:57,20 18:51:55,267,324,82994,FALSE,Palo Alto,FALSE,198.29,0,17.13,0
05 19:19:08,05 19:33:05,05 19:50:09,05 20:17:49,168,267,83045,FALSE,San Jose,TRUE,32.54,6,3.66,0
05 20:03:10,05 20:33:11,05 20:45:06,05 21:06:25,216,264,83097,FALSE,Palo Alto,TRUE,36.18,6,1.38,0
14 01:49:11,14 01:51:05,14 02:34:43,14 02:49:05,264,129,83115,FALSE,San Jose,TRUE,60.38,0,0,0
28 00:28:55,28 00:31:05,,28 01:09:39,380,139,83115,TRUE,San Jose,TRUE,84.68,10,0,0
13 02:16:34,13 02:24:39,13 02:44:18,13 03:01:49,100,170,83115,FALSE,San Jose,TRUE,76.58,0,0,0
06 01:40:16,06 01:45:49,06 01:59:36,06 02:26:25,220,313,83115,FALSE,San Jose,TRUE,86.42,6,4.32,0
21 02:32:18,21 02:45:03,,21 03:13:41,351,313,83115,FALSE,San Jose,TRUE,85.39,0,0,0
13 02:58:11,13 02:58:23,13 03:18:05,13 03:35:23,170,41,83149,FALSE,Mountain View,TRUE,23.94,0,0,0
22 02:36:11,22 02:45:05,22 03:00:37,22 03:25:17,302,41,83149,TRUE,Mountain View,TRUE,27.75,0,0,0
26 02:24:32,26 03:05:14,,26 03:36:41,365,228,83149,FALSE,Mountain View,TRUE,26.06,0,0,0
28 02:26:04,28 02:32:09,,28 03:01:06,208,228,83149,FALSE,Mountain View,TRUE,19.59,0,0,0
05 20:54:50,05 20:57:21,05 21:25:40,05 21:52:03,177,241,83149,FALSE,Mountain View,TRUE,19.57,6,1.24,0
14 03:29:52,14 03:40:05,14 03:48:24,14 04:35:52,101,241,83149,FALSE,Mountain View,TRUE,19.57,0,0.62,0
13 02:02:45,13 02:25:43,13 02:32:44,13 03:06:22,363,39,83150,FALSE,Mountain View,TRUE,20.68,0,1.03,0
16 01:31:31,16 01:34:11,16 01:40:59,16 01:58:03,208,39,83150,FALSE,Mountain View,TRUE,31.01,0,1.55,0
19 00:47:12,19 00:48:52,19 01:06:29,19 01:27:53,64,39,83150,FALSE,Mountain View,TRUE,34.82,0,3.48,0
06 19:04:20,06 19:37:11,06 19:44:58,06 20:11:01,134,44,83150,FALSE,Mountain View,TRUE,36.4,6,3.64,0
19 18:12:07,19 18:13:41,19 18:39:53,19 18:44:36,274,44,83150,FALSE,Mountain View,TRUE,24.49,0,1.22,0
20 18:07:38,20 18:11:02,20 18:18:06,20 18:51:36,279,92,83150,FALSE,Mountain View,TRUE,23.29,0,1.16,0
27 20:34:16,27 20:44:32,,27 21:15:13,141,92,83150,TRUE,Mountain View,TRUE,52.65,0,2.63,0
18 00:48:30,18 00:58:34,18 01:10:09,18 01:46:08,275,221,83150,FALSE,Mountain View,TRUE,20.08,0,3.01,0
27 00:26:13,27 00:28:19,,27 01:08:34,97,242,83150,TRUE,Mountain View,TRUE,57.98,0,2.9,0
05 21:19:00,05 21:19:29,05 21:31:57,05 21:45:34,215,8,83179,FALSE,Palo Alto,TRUE,47.33,6,1.9,0
15 03:27:08,15 03:27:33,15 03:34:49,15 04:01:10,340,8,83179,FALSE,Palo Alto,TRUE,36.99,0,4.27,0
30 01:19:34,30 01:25:03,30 01:38:28,30 01:57:03,399,7,83205,FALSE,Palo Alto,TRUE,71.14,0,8.98,0
15 22:52:07,16 01:09:31,16 01:22:03,16 01:49:20,267,59,83205,FALSE,Palo Alto,FALSE,50.53,0,6.14,0
11 23:00:29,11 23:27:49,12 00:45:14,12 01:15:39,362,63,83205,TRUE,Palo Alto,FALSE,163.98,0,20.96,0
13 01:13:15,13 01:34:26,13 01:52:53,13 02:33:56,125,70,83205,TRUE,Palo Alto,TRUE,148.8,0,18.81,0
14 01:39:35,14 02:12:00,14 02:33:40,14 02:55:05,125,80,83205,FALSE,Palo Alto,FALSE,76.74,0,9.88,1.09
23 00:37:08,23 01:07:31,23 02:00:04,23 02:36:11,222,91,83205,FALSE,Palo Alto,FALSE,86.26,0,11.07,0
25 01:35:01,25 01:45:12,25 01:51:08,25 02:33:52,314,91,83205,FALSE,Palo Alto,TRUE,62.98,0,7.86,0
09 23:33:32,09 23:50:31,10 00:38:13,10 01:17:47,288,120,83205,FALSE,Palo Alto,FALSE,112.9,0,9.83,0
07 22:45:09,08 03:11:48,08 03:29:25,08 04:00:16,313,220,83205,FALSE,Palo Alto,FALSE,103.77,6,13.48,0
19 00:36:47,19 00:43:33,19 00:57:57,19 01:27:02,80,232,83205,FALSE,Palo Alto,TRUE,121.89,0,18.54,1.69
18 02:35:35,18 02:37:58,18 02:51:48,18 03:53:00,343,362,83205,FALSE,Palo Alto,TRUE,109.39,0,16.41,0
14 04:02:45,14 04:04:36,14 04:21:42,14 04:30:45,134,29,83272,TRUE,Mountain View,TRUE,56.57,0,2.32,0
07 03:39:11,07 03:59:55,07 04:20:32,07 04:35:37,288,44,83272,FALSE,Mountain View,TRUE,66.25,6,5,0
06 02:56:10,06 02:56:58,06 03:20:26,06 03:31:41,80,205,83279,FALSE,Palo Alto,TRUE,29.27,6,4.39,0
07 03:28:26,07 03:30:25,,07 04:00:50,353,205,83279,TRUE,Palo Alto,TRUE,27.64,0,4.15,0
15 02:06:05,15 02:07:13,15 02:36:01,15 02:45:15,267,205,83279,FALSE,Palo Alto,TRUE,20.63,0,3.09,0
16 17:23:56,16 18:10:01,16 18:41:45,16 19:00:14,328,8,83287,FALSE,Palo Alto,FALSE,19.59,0,0.98,0
30 00:36:48,30 01:54:34,30 02:10:10,30 02:21:55,172,8,83287,FALSE,Palo Alto,FALSE,17.42,0,0.87,0
12 22:04:56,12 23:27:25,,12 23:48:47,125,12,83287,FALSE,Palo Alto,FALSE,15.73,6,0.79,0
05 23:41:30,05 23:43:35,05 23:57:12,06 00:10:15,141,121,83307,FALSE,Mountain View,TRUE,41.78,6,5,21.33
06 00:34:08,06 00:37:57,06 00:56:36,06 01:34:33,182,269,83324,TRUE,San Jose,TRUE,44.1,0,5.24,0
06 00:01:25,06 00:15:02,06 00:56:13,06 01:13:58,317,303,83324,FALSE,San Jose,FALSE,53.63,6,6.55,0
06 00:04:28,06 00:04:59,06 00:18:38,06 00:47:10,79,8,83372,FALSE,Palo Alto,TRUE,32.54,6,1.22,0
06 00:16:14,06 00:17:05,,06 01:22:12,235,337,83375,FALSE,San Jose,FALSE,94.96,6,4.09,0
11 00:05:02,11 00:05:36,11 00:21:33,11 00:43:58,189,303,83389,TRUE,San Jose,TRUE,52.82,0,6.44,0
06 00:26:25,06 00:28:16,06 00:51:10,06 01:10:09,160,304,83389,FALSE,San Jose,TRUE,42.35,6,5,0
25 01:34:20,25 01:37:33,,25 02:10:04,177,304,83389,TRUE,San Jose,TRUE,33.14,0,3.73,0
15 00:59:43,15 01:06:08,,15 01:24:57,168,340,83389,FALSE,San Jose,TRUE,43.61,0,4,0
06 00:20:14,06 00:20:36,06 00:33:50,06 00:48:14,87,10,83415,FALSE,Palo Alto,TRUE,69.02,6,2.89,0
06 00:29:36,06 00:31:44,06 00:38:20,06 00:55:49,196,76,83431,FALSE,Mountain View,TRUE,59.94,6,4.96,0
06 00:40:26,06 00:44:12,,06 01:58:19,168,157,83433,TRUE,San Jose,TRUE,62.55,6,7.8,0
26 19:53:06,26 19:55:18,,26 20:49:23,36,303,83433,FALSE,San Jose,TRUE,81.7,0,6.94,0
06 01:27:01,06 01:27:39,06 01:51:45,06 02:35:17,137,20,83436,FALSE,Palo Alto,TRUE,36.88,6,1.42,0
06 02:24:41,06 02:28:19,,06 03:25:26,182,169,83439,FALSE,San Jose,TRUE,35.09,6,3.51,0
25 02:54:40,25 02:56:29,25 03:16:03,25 03:45:17,118,186,83439,FALSE,San Jose,TRUE,37.43,0,1.87,0
06 00:48:00,06 00:58:15,06 01:18:17,06 01:45:35,282,228,83451,FALSE,Mountain View,TRUE,65.59,6,2.74,0
06 00:41:40,06 00:42:18,06 00:56:54,06 01:22:28,276,47,83463,FALSE,Palo Alto,TRUE,59.18,6,4.89,0
06 00:43:38,06 00:51:03,06 01:03:00,06 01:17:50,220,194,83467,FALSE,San Jose,TRUE,38.63,6,3,0
06 00:53:28,06 00:59:27,06 01:37:52,06 01:58:35,160,125,83474,FALSE,San Jose,TRUE,34.22,6,5,0
13 19:48:58,13 20:13:25,13 20:20:32,13 20:45:31,112,3,83481,TRUE,Palo Alto,TRUE,41.29,0,2,0
28 01:40:15,28 01:58:20,28 02:09:59,28 02:32:45,56,3,83481,FALSE,Palo Alto,TRUE,16.33,0,1,0
13 01:39:03,13 01:43:33,13 02:01:27,13 02:21:20,43,205,83481,FALSE,Palo Alto,TRUE,24.38,6,2,0
30 20:24:30,30 20:27:45,30 20:39:57,30 21:06:48,319,18,83492,FALSE,Palo Alto,TRUE,20.68,0,0,0
06 01:04:34,06 01:07:53,06 01:21:41,06 01:55:55,275,76,83492,FALSE,Palo Alto,TRUE,69.51,6,2.92,0
22 01:33:00,22 02:06:39,22 02:12:06,22 02:40:07,7,76,83492,FALSE,Palo Alto,TRUE,35.8,0,1.37,0
06 01:05:40,06 01:07:35,06 01:24:21,06 02:03:18,155,55,83514,FALSE,Mountain View,TRUE,92.02,6,5,0
06 01:41:30,06 01:52:19,,06 02:41:15,196,32,83527,FALSE,Mountain View,TRUE,59.02,6,2.43,0
06 01:13:42,06 01:16:10,06 01:26:46,06 01:45:48,115,19,83539,TRUE,Palo Alto,TRUE,73.91,6,3.12,0
13 01:47:13,13 01:54:44,13 02:09:26,13 02:31:32,276,211,83539,FALSE,Palo Alto,TRUE,66.9,0,2.8,0
13 00:52:59,13 00:55:22,,13 01:38:38,174,195,83557,FALSE,San Jose,TRUE,61.3,6,3.07,0
06 01:24:46,06 01:29:20,06 01:38:01,06 02:11:51,145,107,83584,FALSE,Palo Alto,TRUE,39.17,6,1.52,0
06 01:22:55,06 01:33:13,,06 02:02:08,280,100,83600,FALSE,Palo Alto,TRUE,28.78,6,2.09,0
06 01:36:32,06 01:40:14,06 02:33:24,06 02:52:42,287,63,83601,TRUE,Mountain View,TRUE,96.37,6,5,0
09 01:30:51,09 01:31:39,09 01:47:57,09 02:01:48,184,109,83601,TRUE,Mountain View,TRUE,73.36,0,5,0
09 01:33:14,09 01:33:20,,09 02:07:33,60,8,83604,TRUE,Palo Alto,TRUE,29.93,0,3.3,0
23 02:02:49,23 02:05:27,23 02:10:55,23 02:45:22,206,28,83604,TRUE,Palo Alto,TRUE,29.82,0,3.28,0
06 01:29:16,06 01:34:12,06 02:02:44,06 02:38:53,276,63,83604,FALSE,Palo Alto,TRUE,89.52,6,3.84,0
12 02:59:36,12 03:00:51,,12 03:35:38,349,10,83623,TRUE,Palo Alto,TRUE,23.35,6,2.34,0
06 01:36:26,06 01:58:39,,06 02:54:18,277,38,83629,FALSE,Mountain View,TRUE,47.27,6,1.89,0
10 02:04:44,10 02:23:57,10 02:37:34,10 03:04:04,248,224,83629,FALSE,Mountain View,TRUE,65.81,0,2.75,0
06 01:53:07,06 02:12:32,06 02:21:53,06 02:43:13,317,194,83630,TRUE,San Jose,TRUE,44.88,6,7,0
27 01:09:12,27 01:11:10,,27 01:57:28,264,194,83630,FALSE,San Jose,TRUE,53.85,0,7,0
06 01:43:55,06 02:01:01,06 02:11:40,06 02:35:11,79,80,83631,TRUE,Palo Alto,TRUE,81.7,6,10,0
06 01:46:38,06 02:14:35,06 02:17:44,06 03:23:50,115,48,83652,FALSE,Palo Alto,TRUE,33.62,6,0,0
06 01:45:19,06 01:49:56,,06 03:01:18,177,194,83654,FALSE,San Jose,TRUE,63.64,6,0,0
06 01:45:42,06 02:31:42,06 02:25:54,06 02:51:33,80,107,83657,FALSE,Palo Alto,TRUE,35.85,6,4.11,0
19 22:07:35,19 23:14:31,19 23:31:28,19 23:52:54,372,84,83660,TRUE,Palo Alto,FALSE,69.78,46,5,0
06 01:54:53,06 02:14:58,06 02:53:23,06 03:08:14,255,98,83672,FALSE,Mountain View,TRUE,43.46,6,3.44,0
07 03:01:57,07 03:03:19,07 03:18:40,07 04:16:31,264,320,83691,FALSE,San Jose,TRUE,78.86,6,6.7,0
12 01:46:20,12 02:06:13,,12 03:04:12,177,170,83696,FALSE,San Jose,TRUE,37.97,0,0,0
30 02:06:39,30 02:11:11,30 02:20:14,30 02:40:56,386,190,83696,FALSE,San Jose,TRUE,18.45,0,1.14,0
06 02:02:09,06 02:21:05,06 02:43:15,06 02:58:51,343,304,83696,FALSE,San Jose,TRUE,32,6,1.19,0
28 01:38:05,28 01:39:34,28 02:17:54,28 02:35:55,392,20,83699,FALSE,Palo Alto,TRUE,43.62,0,4.36,0
